date,open,high,low,close,adjclose,volume,ticker
2018-04-09,244.6666717529297,251.6666717529297,238.3333282470703,240.51666259765625,237.5699920654297,32931,GMMPFAUDLR.NS
2018-04-10,238.8333282470703,246.6666717529297,238.8333282470703,244.11666870117188,241.12591552734375,16095,GMMPFAUDLR.NS
2018-04-11,244.43333435058594,248.0,243.3333282470703,247.4499969482422,244.41844177246094,4701,GMMPFAUDLR.NS
2018-04-12,247.4499969482422,247.4499969482422,238.36666870117188,241.6999969482422,238.7388153076172,9624,GMMPFAUDLR.NS
2018-04-13,239.3333282470703,244.0,239.3333282470703,243.06666564941406,240.08880615234375,3234,GMMPFAUDLR.NS
2018-04-16,243.0,245.0,238.35000610351562,239.60000610351562,236.66461181640625,24699,GMMPFAUDLR.NS
2018-04-17,238.6666717529297,249.98333740234375,237.64999389648438,248.86666870117188,245.81773376464844,8958,GMMPFAUDLR.NS
2018-04-18,250.64999389648438,251.0,246.0,248.38333129882812,245.34034729003906,9078,GMMPFAUDLR.NS
2018-04-19,248.3333282470703,251.6666717529297,236.6666717529297,243.3000030517578,240.31927490234375,25158,GMMPFAUDLR.NS
2018-04-20,251.3333282470703,251.3333282470703,242.0,245.01666259765625,242.01490783691406,1785,GMMPFAUDLR.NS
2018-04-23,246.3333282470703,259.3333435058594,246.3333282470703,255.76666259765625,252.63319396972656,21831,GMMPFAUDLR.NS
2018-04-24,256.6666564941406,265.2833251953125,256.6666564941406,260.0,256.81463623046875,26694,GMMPFAUDLR.NS
2018-04-25,260.0,260.0,252.3333282470703,253.25,250.1473388671875,11757,GMMPFAUDLR.NS
2018-04-26,253.25,253.25,245.8333282470703,246.26666259765625,243.24960327148438,12450,GMMPFAUDLR.NS
2018-04-27,248.1999969482422,256.6166687011719,246.6666717529297,250.5833282470703,247.5133514404297,7713,GMMPFAUDLR.NS
2018-04-30,252.3333282470703,263.0,252.3333282470703,260.45001220703125,257.2591857910156,28965,GMMPFAUDLR.NS
2018-05-02,264.8833312988281,267.0,258.3333435058594,259.7166748046875,256.5348205566406,19992,GMMPFAUDLR.NS
2018-05-03,260.0,260.6333312988281,255.68333435058594,259.76666259765625,256.5841979980469,5799,GMMPFAUDLR.NS
2018-05-04,256.6833190917969,271.6666564941406,256.6833190917969,265.6333312988281,262.3790588378906,15762,GMMPFAUDLR.NS
2018-05-07,260.6833190917969,270.0,260.6833190917969,268.95001220703125,265.6551208496094,13410,GMMPFAUDLR.NS
2018-05-08,268.0,286.3333435058594,267.6666564941406,278.5666809082031,275.1538391113281,54573,GMMPFAUDLR.NS
2018-05-09,276.6666564941406,281.6499938964844,273.3333435058594,273.9666748046875,270.6102294921875,9603,GMMPFAUDLR.NS
2018-05-10,269.4166564941406,278.0,269.4166564941406,273.3666687011719,270.0176086425781,17319,GMMPFAUDLR.NS
2018-05-11,274.0,277.04998779296875,262.4333190917969,276.6833190917969,273.2935791015625,7914,GMMPFAUDLR.NS
2018-05-14,275.0,278.3333435058594,271.70001220703125,273.3999938964844,270.050537109375,11805,GMMPFAUDLR.NS
2018-05-15,276.6666564941406,282.0,275.01666259765625,277.6333312988281,274.2319641113281,8379,GMMPFAUDLR.NS
2018-05-16,276.6666564941406,282.9666748046875,276.6666564941406,281.51666259765625,278.06768798828125,17385,GMMPFAUDLR.NS
2018-05-17,286.6666564941406,296.3333435058594,278.9333190917969,292.6666564941406,289.08111572265625,79191,GMMPFAUDLR.NS
2018-05-18,291.3333435058594,293.3333435058594,278.8333435058594,283.7166748046875,280.2408142089844,60150,GMMPFAUDLR.NS
2018-05-21,281.6666564941406,282.5,271.6666564941406,274.25,270.8901062011719,9654,GMMPFAUDLR.NS
2018-05-22,275.0,276.6666564941406,264.3500061035156,273.0333251953125,269.6883239746094,30609,GMMPFAUDLR.NS
2018-05-23,267.5666809082031,278.0,267.1666564941406,272.8333435058594,269.4908142089844,10845,GMMPFAUDLR.NS
2018-05-24,270.01666259765625,273.3333435058594,267.6833190917969,269.6666564941406,266.3628234863281,6705,GMMPFAUDLR.NS
2018-05-25,269.6666564941406,296.6666564941406,265.01666259765625,291.98333740234375,288.4061279296875,38910,GMMPFAUDLR.NS
2018-05-28,290.0,313.0,290.0,310.6333312988281,306.82763671875,83646,GMMPFAUDLR.NS
2018-05-29,313.3166809082031,313.3166809082031,300.3333435058594,302.6333312988281,298.92572021484375,10353,GMMPFAUDLR.NS
2018-05-30,302.3333435058594,302.3333435058594,296.6666564941406,297.3333435058594,293.69073486328125,5316,GMMPFAUDLR.NS
2018-05-31,298.6666564941406,301.6833190917969,285.3333435058594,287.01666259765625,283.5003356933594,6906,GMMPFAUDLR.NS
2018-06-01,295.0,295.0,271.6666564941406,275.01666259765625,271.6473693847656,15552,GMMPFAUDLR.NS
2018-06-04,281.3333435058594,281.98333740234375,263.3333435058594,266.6499938964844,263.3831787109375,18393,GMMPFAUDLR.NS
2018-06-05,264.0333251953125,266.6666564941406,255.3333282470703,256.54998779296875,253.4069061279297,12639,GMMPFAUDLR.NS
2018-06-06,256.6666564941406,273.3333435058594,251.0,272.3666687011719,269.0298156738281,14451,GMMPFAUDLR.NS
2018-06-07,272.9666748046875,280.0,271.6666564941406,273.25,269.90240478515625,9309,GMMPFAUDLR.NS
2018-06-08,273.6000061035156,275.98333740234375,269.51666259765625,270.26666259765625,266.95562744140625,6801,GMMPFAUDLR.NS
2018-06-11,270.76666259765625,286.5,270.3333435058594,280.4166564941406,276.981201171875,15927,GMMPFAUDLR.NS
2018-06-12,281.3833312988281,282.0833435058594,278.9666748046875,281.1000061035156,277.6561279296875,2772,GMMPFAUDLR.NS
2018-06-13,281.73333740234375,283.1333312988281,281.3333435058594,281.6666564941406,278.2159118652344,1749,GMMPFAUDLR.NS
2018-06-14,281.9666748046875,289.3333435058594,281.3166809082031,283.9166564941406,280.4383239746094,13515,GMMPFAUDLR.NS
2018-06-15,284.9666748046875,296.73333740234375,284.9666748046875,293.3333435058594,289.7396240234375,15786,GMMPFAUDLR.NS
2018-06-18,294.45001220703125,294.45001220703125,285.0,286.3166809082031,282.8088684082031,4509,GMMPFAUDLR.NS
2018-06-19,286.5833435058594,286.5833435058594,276.0,277.3500061035156,273.9521789550781,2955,GMMPFAUDLR.NS
2018-06-20,277.9166564941406,285.0,275.0,280.5333251953125,277.096435546875,7143,GMMPFAUDLR.NS
2018-06-21,280.23333740234375,280.23333740234375,272.51666259765625,278.8500061035156,275.4337158203125,3345,GMMPFAUDLR.NS
2018-06-22,278.29998779296875,280.0,275.0,279.76666259765625,276.33917236328125,1737,GMMPFAUDLR.NS
2018-06-25,279.0666809082031,284.1833190917969,275.3333435058594,278.0833435058594,274.67645263671875,2055,GMMPFAUDLR.NS
2018-06-26,277.8833312988281,280.6499938964844,273.01666259765625,276.5833435058594,273.19482421875,12126,GMMPFAUDLR.NS
2018-06-27,275.8333435058594,282.3333435058594,262.6666564941406,268.5666809082031,265.27630615234375,12558,GMMPFAUDLR.NS
2018-06-28,270.4333190917969,270.6666564941406,256.6833190917969,260.2166748046875,257.0286865234375,14340,GMMPFAUDLR.NS
2018-06-29,261.1666564941406,267.6666564941406,261.1666564941406,265.8166809082031,262.5600891113281,8436,GMMPFAUDLR.NS
2018-07-02,265.8333435058594,266.6666564941406,258.3333435058594,261.7833251953125,258.57611083984375,7743,GMMPFAUDLR.NS
2018-07-03,262.6666564941406,267.6666564941406,261.6666564941406,264.6333312988281,261.3912353515625,2793,GMMPFAUDLR.NS
2018-07-04,265.0,268.3333435058594,264.6666564941406,266.8500061035156,263.5807800292969,3948,GMMPFAUDLR.NS
2018-07-05,268.3333435058594,273.0,265.0,266.79998779296875,263.5313415527344,3867,GMMPFAUDLR.NS
2018-07-06,268.5333251953125,271.0,266.01666259765625,267.6833190917969,264.4038391113281,2847,GMMPFAUDLR.NS
2018-07-09,266.6666564941406,280.0,266.6666564941406,278.01666259765625,274.6106262207031,10023,GMMPFAUDLR.NS
2018-07-10,272.4666748046875,280.0,270.3999938964844,276.23333740234375,272.84912109375,17022,GMMPFAUDLR.NS
2018-07-11,279.76666259765625,279.76666259765625,273.3333435058594,276.0,272.6186218261719,7824,GMMPFAUDLR.NS
2018-07-12,277.23333740234375,280.3333435058594,271.0333251953125,275.8666687011719,272.4869384765625,11808,GMMPFAUDLR.NS
2018-07-13,279.3333435058594,279.3333435058594,273.6833190917969,276.75,273.359375,5361,GMMPFAUDLR.NS
2018-07-16,274.0,275.0,266.6666564941406,270.0,266.69207763671875,7710,GMMPFAUDLR.NS
2018-07-17,270.0,274.98333740234375,267.2833251953125,274.25,270.8901062011719,13725,GMMPFAUDLR.NS
2018-07-18,275.0,275.6666564941406,272.6666564941406,273.3333435058594,269.9846496582031,4971,GMMPFAUDLR.NS
2018-07-19,277.98333740234375,277.98333740234375,270.01666259765625,272.26666259765625,268.93109130859375,6879,GMMPFAUDLR.NS
2018-07-20,271.6833190917969,275.3333435058594,270.01666259765625,273.4333190917969,270.0833740234375,7101,GMMPFAUDLR.NS
2018-07-23,280.0,280.0,271.70001220703125,276.3333435058594,272.9478454589844,2517,GMMPFAUDLR.NS
2018-07-24,276.6499938964844,315.0,276.6499938964844,305.8333435058594,302.08648681640625,123417,GMMPFAUDLR.NS
2018-07-25,307.8999938964844,310.29998779296875,297.73333740234375,301.79998779296875,298.1025695800781,19263,GMMPFAUDLR.NS
2018-07-26,303.0,308.3333435058594,299.98333740234375,304.3333435058594,300.6048583984375,15342,GMMPFAUDLR.NS
2018-07-27,304.3333435058594,307.4166564941406,301.3166809082031,305.3999938964844,301.6584167480469,9693,GMMPFAUDLR.NS
2018-07-30,304.0,305.3999938964844,300.54998779296875,302.20001220703125,298.4976806640625,8406,GMMPFAUDLR.NS
2018-07-31,302.2166748046875,308.29998779296875,300.9333190917969,306.3666687011719,302.61328125,3756,GMMPFAUDLR.NS
2018-08-01,306.8166809082031,308.3333435058594,303.3333435058594,306.3166809082031,303.190673828125,7401,GMMPFAUDLR.NS
2018-08-02,306.3333435058594,307.98333740234375,303.3333435058594,303.4666748046875,300.3697509765625,7440,GMMPFAUDLR.NS
2018-08-03,303.3666687011719,323.29998779296875,301.0,309.2833251953125,306.1269836425781,17496,GMMPFAUDLR.NS
2018-08-06,309.3333435058594,322.1666564941406,309.2833251953125,316.4333190917969,313.2040710449219,28269,GMMPFAUDLR.NS
2018-08-07,320.98333740234375,327.3333435058594,316.6833190917969,326.0,322.67315673828125,46296,GMMPFAUDLR.NS
2018-08-08,329.3333435058594,338.3333435058594,325.0,335.7166748046875,332.2906494140625,49035,GMMPFAUDLR.NS
2018-08-09,338.7833251953125,349.3333435058594,322.6666564941406,345.1000061035156,341.57818603515625,187464,GMMPFAUDLR.NS
2018-08-10,348.3333435058594,348.3333435058594,333.3333435058594,340.3333435058594,336.8601989746094,44397,GMMPFAUDLR.NS
2018-08-13,340.3333435058594,346.6666564941406,338.26666259765625,345.25,341.7266540527344,24543,GMMPFAUDLR.NS
2018-08-14,352.3333435058594,352.3333435058594,329.4666748046875,342.29998779296875,338.8067626953125,12573,GMMPFAUDLR.NS
2018-08-16,349.3333435058594,377.0666809082031,340.0,364.1333312988281,360.4173278808594,49662,GMMPFAUDLR.NS
2018-08-17,360.26666259765625,383.3333435058594,359.98333740234375,372.2166748046875,368.4182434082031,27789,GMMPFAUDLR.NS
2018-08-20,373.3166809082031,383.3333435058594,370.0,373.3166809082031,369.5069580078125,24309,GMMPFAUDLR.NS
2018-08-21,376.29998779296875,376.29998779296875,353.8999938964844,364.0833435058594,360.6899108886719,20715,GMMPFAUDLR.NS
2018-08-23,364.6499938964844,364.6499938964844,345.0333251953125,347.26666259765625,344.0299377441406,16749,GMMPFAUDLR.NS
2018-08-24,344.0,388.9333190917969,343.1666564941406,380.0,376.4581298828125,79128,GMMPFAUDLR.NS
2018-08-27,383.0,399.3333435058594,380.3333435058594,387.0333251953125,383.4259338378906,46857,GMMPFAUDLR.NS
2018-08-28,384.98333740234375,395.0,378.5333251953125,381.7833251953125,378.22491455078125,21723,GMMPFAUDLR.NS
2018-08-29,381.6666564941406,391.6666564941406,370.0,373.8999938964844,370.4150390625,17016,GMMPFAUDLR.NS
2018-08-30,377.6666564941406,384.8500061035156,373.3500061035156,376.45001220703125,372.9412536621094,9390,GMMPFAUDLR.NS
2018-08-31,379.4666748046875,379.4666748046875,365.4666748046875,368.54998779296875,365.11492919921875,12450,GMMPFAUDLR.NS
2018-09-03,371.3333435058594,376.6666564941406,365.4666748046875,373.1166687011719,369.63909912109375,7881,GMMPFAUDLR.NS
2018-09-04,373.1166687011719,386.0,365.4666748046875,383.0,379.4301452636719,21921,GMMPFAUDLR.NS
2018-09-05,383.0,383.3333435058594,372.0833435058594,376.75,373.238525390625,25209,GMMPFAUDLR.NS
2018-09-06,376.75,378.9333190917969,368.3333435058594,370.4333190917969,366.980712890625,8256,GMMPFAUDLR.NS
2018-09-07,373.01666259765625,373.0333251953125,364.1666564941406,365.8333435058594,362.42352294921875,7671,GMMPFAUDLR.NS
2018-09-10,367.6166687011719,372.6666564941406,346.6666564941406,364.9666748046875,361.56494140625,34467,GMMPFAUDLR.NS
2018-09-11,361.0666809082031,361.6666564941406,350.6666564941406,354.0,350.7005310058594,12648,GMMPFAUDLR.NS
2018-09-12,350.4333190917969,371.8333435058594,347.3333435058594,367.0666809082031,363.6454162597656,18609,GMMPFAUDLR.NS
2018-09-14,374.0,390.0,368.3833312988281,372.9166564941406,369.44085693359375,18330,GMMPFAUDLR.NS
2018-09-17,378.3166809082031,378.3166809082031,363.54998779296875,369.1666564941406,365.7257385253906,5493,GMMPFAUDLR.NS
2018-09-18,365.04998779296875,376.6666564941406,358.3500061035156,371.4333190917969,367.97137451171875,8835,GMMPFAUDLR.NS
2018-09-19,372.3333435058594,372.3333435058594,351.9166564941406,353.4166564941406,350.1225891113281,8487,GMMPFAUDLR.NS
2018-09-21,361.6000061035156,361.6000061035156,346.6666564941406,349.54998779296875,346.2919921875,22653,GMMPFAUDLR.NS
2018-09-24,349.54998779296875,349.54998779296875,343.3333435058594,343.4166564941406,340.21575927734375,23334,GMMPFAUDLR.NS
2018-09-25,337.04998779296875,340.6666564941406,327.0,333.8500061035156,330.73834228515625,8496,GMMPFAUDLR.NS
2018-09-26,342.6666564941406,342.6666564941406,329.3333435058594,332.45001220703125,329.3514404296875,10854,GMMPFAUDLR.NS
2018-09-27,328.98333740234375,339.3333435058594,328.3333435058594,332.3666687011719,329.26885986328125,9063,GMMPFAUDLR.NS
2018-09-28,330.70001220703125,341.6499938964844,315.1499938964844,318.3666687011719,315.3993835449219,15987,GMMPFAUDLR.NS
2018-10-01,318.6666564941406,318.8833312988281,291.6666564941406,306.6499938964844,303.7917785644531,18516,GMMPFAUDLR.NS
2018-10-03,314.6666564941406,328.3333435058594,308.3333435058594,324.45001220703125,321.4259338378906,9066,GMMPFAUDLR.NS
2018-10-04,323.23333740234375,324.4666748046875,313.5833435058594,320.1166687011719,317.1329650878906,11790,GMMPFAUDLR.NS
2018-10-05,327.3166809082031,327.3166809082031,316.6666564941406,320.4333190917969,317.4466552734375,8991,GMMPFAUDLR.NS
2018-10-08,318.6833190917969,318.6833190917969,302.6833190917969,304.7833251953125,301.94256591796875,15654,GMMPFAUDLR.NS
2018-10-09,304.6666564941406,325.6666564941406,304.23333740234375,315.6499938964844,312.7080078125,10194,GMMPFAUDLR.NS
2018-10-10,316.79998779296875,337.3333435058594,316.79998779296875,330.6666564941406,327.58465576171875,9861,GMMPFAUDLR.NS
2018-10-11,320.6833190917969,331.6666564941406,320.0,327.6666564941406,324.61260986328125,5256,GMMPFAUDLR.NS
2018-10-12,331.0,341.0833435058594,330.0,333.0,329.8962707519531,7689,GMMPFAUDLR.NS
2018-10-15,336.3333435058594,336.3333435058594,326.6666564941406,332.3999938964844,329.3018493652344,6330,GMMPFAUDLR.NS
2018-10-16,333.3333435058594,346.4666748046875,333.3333435058594,338.1499938964844,334.9982604980469,11457,GMMPFAUDLR.NS
2018-10-17,343.0,349.0,327.0,327.8166809082031,324.76129150390625,12504,GMMPFAUDLR.NS
2018-10-19,330.0,333.3333435058594,323.3333435058594,331.1833190917969,328.09649658203125,3951,GMMPFAUDLR.NS
2018-10-22,333.3333435058594,333.3333435058594,316.6666564941406,320.04998779296875,317.0669250488281,3090,GMMPFAUDLR.NS
2018-10-23,316.8333435058594,316.8500061035156,307.3333435058594,310.76666259765625,307.8702087402344,4422,GMMPFAUDLR.NS
2018-10-24,320.3666687011719,321.6499938964844,313.4166564941406,316.7833251953125,313.8306884765625,3138,GMMPFAUDLR.NS
2018-10-25,315.0,318.1499938964844,313.3333435058594,316.48333740234375,313.5335693359375,2580,GMMPFAUDLR.NS
2018-10-26,315.0,329.6666564941406,311.6666564941406,320.5833435058594,317.59539794921875,6303,GMMPFAUDLR.NS
2018-10-29,329.6666564941406,338.3333435058594,320.23333740234375,330.8666687011719,327.7828063964844,12129,GMMPFAUDLR.NS
2018-10-30,333.0,343.29998779296875,330.6666564941406,337.79998779296875,334.6515197753906,13377,GMMPFAUDLR.NS
2018-10-31,337.0,344.3333435058594,333.3333435058594,338.4666748046875,335.3119812011719,6399,GMMPFAUDLR.NS
2018-11-01,339.3333435058594,357.6666564941406,339.3333435058594,353.98333740234375,351.02972412109375,13020,GMMPFAUDLR.NS
2018-11-02,357.1666564941406,365.79998779296875,345.0,357.8333435058594,354.8476867675781,15813,GMMPFAUDLR.NS
2018-11-05,365.3333435058594,366.3333435058594,354.29998779296875,356.25,353.2774658203125,4002,GMMPFAUDLR.NS
2018-11-06,361.2833251953125,365.7833251953125,353.3333435058594,363.26666259765625,360.2356262207031,9891,GMMPFAUDLR.NS
2018-11-07,376.6666564941406,381.6666564941406,366.6666564941406,369.25,366.1689758300781,10962,GMMPFAUDLR.NS
2018-11-09,381.6666564941406,382.0,369.0,378.26666259765625,375.1103820800781,14376,GMMPFAUDLR.NS
2018-11-12,382.6666564941406,382.6666564941406,365.4666748046875,366.6166687011719,363.5577087402344,10878,GMMPFAUDLR.NS
2018-11-13,360.3500061035156,375.1833190917969,358.3333435058594,361.45001220703125,358.4341125488281,10401,GMMPFAUDLR.NS
2018-11-14,354.0,363.3166809082031,350.3333435058594,352.8999938964844,349.95538330078125,6318,GMMPFAUDLR.NS
2018-11-15,363.0,363.0,346.6666564941406,347.79998779296875,344.89801025390625,4518,GMMPFAUDLR.NS
2018-11-16,347.6666564941406,354.6499938964844,337.0,341.6166687011719,338.7662048339844,10437,GMMPFAUDLR.NS
2018-11-19,341.3333435058594,359.6666564941406,341.3333435058594,356.25,353.2774658203125,6117,GMMPFAUDLR.NS
2018-11-20,356.6666564941406,363.0,351.3333435058594,360.9166564941406,357.90521240234375,13263,GMMPFAUDLR.NS
2018-11-21,361.0,373.3333435058594,356.6666564941406,365.4333190917969,362.38421630859375,8289,GMMPFAUDLR.NS
2018-11-22,360.0833435058594,366.76666259765625,360.0833435058594,362.6000061035156,359.574462890625,6720,GMMPFAUDLR.NS
2018-11-26,366.3333435058594,373.3333435058594,360.5833435058594,366.8333435058594,363.7724914550781,19443,GMMPFAUDLR.NS
2018-11-27,366.6833190917969,370.6666564941406,355.6333312988281,359.51666259765625,356.5168762207031,8643,GMMPFAUDLR.NS
2018-11-28,365.6666564941406,365.6666564941406,355.3500061035156,358.7166748046875,355.72357177734375,3138,GMMPFAUDLR.NS
2018-11-29,359.01666259765625,366.6666564941406,353.73333740234375,357.1333312988281,354.1534729003906,6786,GMMPFAUDLR.NS
2018-11-30,357.6833190917969,363.98333740234375,356.6666564941406,358.3333435058594,355.34344482421875,8934,GMMPFAUDLR.NS
2018-12-03,359.98333740234375,360.0,353.75,359.3833312988281,356.3846435546875,5091,GMMPFAUDLR.NS
2018-12-04,353.3500061035156,360.01666259765625,353.3500061035156,356.8666687011719,353.8890380859375,2442,GMMPFAUDLR.NS
2018-12-05,355.0,361.6499938964844,355.0,358.1666564941406,355.1781311035156,2037,GMMPFAUDLR.NS
2018-12-06,355.0,373.3333435058594,355.0,364.51666259765625,361.4751892089844,12975,GMMPFAUDLR.NS
2018-12-07,364.6666564941406,370.0,362.6166687011719,365.5666809082031,362.51641845703125,4167,GMMPFAUDLR.NS
2018-12-10,360.0,364.6833190917969,356.6666564941406,358.1000061035156,355.1120910644531,13056,GMMPFAUDLR.NS
2018-12-11,354.9666748046875,365.6666564941406,354.9666748046875,358.3333435058594,355.34344482421875,8091,GMMPFAUDLR.NS
2018-12-12,363.6833190917969,368.3333435058594,359.3333435058594,365.6833190917969,362.632080078125,10413,GMMPFAUDLR.NS
2018-12-13,366.6666564941406,384.79998779296875,366.6666564941406,379.8333435058594,376.6640319824219,28308,GMMPFAUDLR.NS
2018-12-14,382.98333740234375,416.6333312988281,378.3500061035156,409.3666687011719,405.9509582519531,69030,GMMPFAUDLR.NS
2018-12-17,414.6666564941406,431.3333435058594,406.6666564941406,417.3166809082031,413.8345947265625,41256,GMMPFAUDLR.NS
2018-12-18,416.6666564941406,416.6666564941406,405.6833190917969,407.6000061035156,404.19903564453125,20034,GMMPFAUDLR.NS
2018-12-19,416.6666564941406,416.6666564941406,394.0333251953125,398.51666259765625,395.1914978027344,16602,GMMPFAUDLR.NS
2018-12-20,407.6333312988281,407.6333312988281,395.0,399.1666564941406,395.8360290527344,14142,GMMPFAUDLR.NS
2018-12-21,397.4666748046875,401.6166687011719,393.7166748046875,398.6833190917969,395.3567199707031,8025,GMMPFAUDLR.NS
2018-12-24,408.3166809082031,408.3166809082031,387.6666564941406,389.73333740234375,386.4814147949219,12426,GMMPFAUDLR.NS
2018-12-26,388.3333435058594,392.5833435058594,373.3333435058594,388.8500061035156,385.6054382324219,24423,GMMPFAUDLR.NS
2018-12-27,396.1000061035156,406.6333312988281,390.0,403.8333435058594,400.46380615234375,11385,GMMPFAUDLR.NS
2018-12-28,405.75,412.3333435058594,397.3333435058594,400.29998779296875,396.95989990234375,12390,GMMPFAUDLR.NS
2018-12-31,408.0,412.23333740234375,391.3333435058594,393.6333312988281,390.3488464355469,14709,GMMPFAUDLR.NS
2019-01-01,398.0,398.0,391.6833190917969,395.6499938964844,392.3487243652344,2250,GMMPFAUDLR.NS
2019-01-02,398.8999938964844,399.6666564941406,393.3333435058594,394.8166809082031,391.5223693847656,3027,GMMPFAUDLR.NS
2019-01-03,400.8166809082031,400.8166809082031,388.3333435058594,389.8833312988281,386.6302185058594,4938,GMMPFAUDLR.NS
2019-01-04,394.3999938964844,398.8500061035156,391.1333312988281,393.4333190917969,390.1505432128906,2460,GMMPFAUDLR.NS
2019-01-07,401.3333435058594,401.3333435058594,385.45001220703125,394.8833312988281,391.5885009765625,8982,GMMPFAUDLR.NS
2019-01-08,399.0,403.3333435058594,393.3333435058594,398.7833251953125,395.4559326171875,12837,GMMPFAUDLR.NS
2019-01-09,399.79998779296875,401.6666564941406,394.1666564941406,399.45001220703125,396.1169738769531,3522,GMMPFAUDLR.NS
2019-01-10,401.6666564941406,405.6666564941406,393.3333435058594,401.0666809082031,397.72021484375,12195,GMMPFAUDLR.NS
2019-01-11,400.5,401.0,391.6833190917969,394.4333190917969,391.1422119140625,3846,GMMPFAUDLR.NS
2019-01-14,394.6666564941406,403.0,391.6666564941406,397.8500061035156,394.5303649902344,6621,GMMPFAUDLR.NS
2019-01-15,395.01666259765625,400.0,392.1666564941406,394.1499938964844,390.8612060546875,2208,GMMPFAUDLR.NS
2019-01-16,394.9333190917969,399.3666687011719,392.0333251953125,393.3833312988281,390.10089111328125,4245,GMMPFAUDLR.NS
2019-01-17,393.3333435058594,393.3333435058594,379.0,386.8333435058594,383.6055908203125,15375,GMMPFAUDLR.NS
2019-01-18,383.3333435058594,390.3500061035156,378.3333435058594,382.5833435058594,379.3911437988281,3993,GMMPFAUDLR.NS
2019-01-21,380.0,389.3333435058594,373.3333435058594,377.6333312988281,374.4823913574219,6819,GMMPFAUDLR.NS
2019-01-22,378.6666564941406,383.3333435058594,376.6666564941406,378.6833190917969,375.5236511230469,4047,GMMPFAUDLR.NS
2019-01-23,380.6666564941406,380.6666564941406,369.0,373.6000061035156,370.4827575683594,8658,GMMPFAUDLR.NS
2019-01-24,373.6000061035156,376.5,361.0,364.29998779296875,361.2602844238281,13338,GMMPFAUDLR.NS
2019-01-25,363.6666564941406,373.3333435058594,358.3333435058594,362.1000061035156,359.0787048339844,8829,GMMPFAUDLR.NS
2019-01-28,349.51666259765625,369.3333435058594,336.6666564941406,339.9166564941406,337.0804748535156,47040,GMMPFAUDLR.NS
2019-01-29,346.6333312988281,366.3333435058594,340.3500061035156,358.6666564941406,355.6740417480469,18276,GMMPFAUDLR.NS
2019-01-30,368.0,368.0,349.3500061035156,362.3999938964844,359.376220703125,22146,GMMPFAUDLR.NS
2019-01-31,362.3999938964844,366.6333312988281,355.0,365.0666809082031,362.0205993652344,14052,GMMPFAUDLR.NS
2019-02-01,380.0,380.0,367.04998779296875,372.75,369.639892578125,31197,GMMPFAUDLR.NS
